PE,TIM,DI_0,DI_1,DI_2,DI_3,AI_0 EgF,AI_0 PEgF,AI_0 Evt,AI_1 EgF,AI_1 PEgF,AI_1 Evt,AI_2 EgF,AI_2 PEgF,AI_2 Evt,AI_3 EgF,AI_3 PEgF,AI_3 Evt
P   ,09/04/2022 10:25,0,0,0,0,20.54,0,21.33,0,8.92,0,0,0,,,,
P   ,09/04/2022 10:26,0,0,0,0,20.54,0,21.297,0,8.954,0,0,0,,,,
P   ,09/04/2022 10:27,0,0,0,0,20.54,0,21.297,0,9.006,0,0,0,,,,
P   ,09/04/2022 10:28,0,0,0,0,20.54,0,21.263,0,9.073,0,0,0,,,,
P   ,09/04/2022 10:29,0,0,0,0,20.54,0,21.263,0,9.073,0,0,0,,,,
P   ,09/04/2022 10:30,0,0,0,0,20.54,0,21.263,0,9.09,0,0,0,,,,
P   ,09/04/2022 10:31,0,0,0,0,20.54,0,21.246,0,9.107,0,0,0,,,,
P   ,09/04/2022 10:32,0,0,0,0,20.54,0,21.246,0,9.159,0,0,0,,,,
P   ,09/04/2022 10:33,0,0,0,0,20.54,0,21.246,0,9.193,0,0,0,,,,
P   ,09/04/2022 10:34,0,0,0,0,20.54,0,21.229,0,9.193,0,0,0,,,,
P   ,09/04/2022 10:35,0,0,0,0,20.54,0,21.229,0,9.193,0,0,0,,,,
P   ,09/04/2022 10:36,0,0,0,0,20.54,0,21.246,0,9.294,0,0,0,,,,
P   ,09/04/2022 10:37,0,0,0,0,20.54,0,21.246,0,9.243,0,0,0,,,,
P   ,09/04/2022 10:38,0,0,0,0,20.54,0,21.246,0,9.294,0,0,0,,,,
P   ,09/04/2022 10:39,0,0,0,0,20.54,0,21.246,0,9.243,0,0,0,,,,
P   ,09/04/2022 10:40,0,0,0,0,20.54,0,21.28,0,9.312,0,0,0,,,,
P   ,09/04/2022 10:41,0,0,0,0,20.54,0,21.263,0,9.26,0,0,0,,,,
P   ,09/04/2022 10:42,0,0,0,0,20.54,0,21.246,0,9.277,0,0,0,,,,
P   ,09/04/2022 10:43,0,0,0,0,20.54,0,21.229,0,9.363,0,0,0,,,,
P   ,09/04/2022 10:44,0,0,0,0,20.54,0,21.194,0,9.396,0,0,0,,,,
P   ,09/04/2022 10:45,0,0,0,0,20.54,0,21.177,0,9.447,0,0,0,,,,
P   ,09/04/2022 10:46,0,0,0,0,20.54,0,21.177,0,9.465,0,0,0,,,,
P   ,09/04/2022 10:47,0,0,0,0,20.54,0,21.143,0,9.566,0,0,0,,,,
P   ,09/04/2022 10:48,0,0,0,0,20.54,0,21.143,0,9.549,0,0,0,,,,
P   ,09/04/2022 10:49,0,0,0,0,20.54,0,21.177,0,9.533,0,0,0,,,,
P   ,09/04/2022 10:50,0,0,0,0,20.54,0,21.229,0,9.43,0,0,0,,,,
P   ,09/04/2022 10:51,0,0,0,0,20.54,0,21.263,0,9.363,0,0,0,,,,
P   ,09/04/2022 10:52,0,0,0,0,20.54,0,21.28,0,9.329,0,0,0,,,,
P   ,09/04/2022 10:53,0,0,0,0,20.54,0,21.297,0,9.312,0,0,0,,,,
P   ,09/04/2022 10:54,0,0,0,0,20.54,0,21.313,0,9.312,0,0,0,,,,
P   ,09/04/2022 10:55,0,0,0,0,20.54,0,21.347,0,9.243,0,0,0,,,,
P   ,09/04/2022 10:56,0,0,0,0,20.54,0,21.364,0,9.21,0,0,0,,,,
P   ,09/04/2022 10:57,0,0,0,0,20.54,0,21.364,0,9.21,0,0,0,,,,
P   ,09/04/2022 10:58,0,0,0,0,20.54,0,21.364,0,9.193,0,0,0,,,,
P   ,09/04/2022 10:59,0,0,0,0,20.54,0,21.364,0,9.21,0,0,0,,,,
P   ,09/04/2022 11:00,0,0,0,0,20.54,0,21.382,0,9.226,0,0,0,,,,
P   ,09/04/2022 11:01,0,0,0,0,20.552,0,21.382,0,9.193,0,0,0,,,,
P   ,09/04/2022 11:02,0,0,0,0,20.552,0,21.382,0,9.226,0,0,0,,,,
P   ,09/04/2022 11:03,0,0,0,0,20.552,0,21.399,0,9.226,0,0,0,,,,
P   ,09/04/2022 11:04,0,0,0,0,20.552,0,21.416,0,9.243,0,0,0,,,,
P   ,09/04/2022 11:05,0,0,0,0,20.552,0,21.433,0,9.176,0,0,0,,,,
P   ,09/04/2022 11:06,0,0,0,0,20.552,0,21.433,0,9.176,0,0,0,,,,
P   ,09/04/2022 11:07,0,0,0,0,20.552,0,21.433,0,9.159,0,0,0,,,,
P   ,09/04/2022 11:08,0,0,0,0,20.552,0,21.433,0,9.159,0,0,0,,,,
P   ,09/04/2022 11:09,0,0,0,0,20.552,0,21.433,0,9.243,0,0,0,,,,
P   ,09/04/2022 11:10,0,0,0,0,20.552,0,21.433,0,9.243,0,0,0,,,,
P   ,09/04/2022 11:11,0,0,0,0,20.552,0,21.433,0,9.193,0,0,0,,,,
P   ,09/04/2022 11:12,0,0,0,0,20.552,0,21.45,0,9.243,0,0,0,,,,
P   ,09/04/2022 11:13,0,0,0,0,20.552,0,21.45,0,9.226,0,0,0,,,,
P   ,09/04/2022 11:14,0,0,0,0,20.552,0,21.466,0,9.243,0,0,0,,,,
P   ,09/04/2022 11:15,0,0,0,0,20.552,0,21.466,0,9.193,0,0,0,,,,
P   ,09/04/2022 11:16,0,0,0,0,20.552,0,21.466,0,9.277,0,0,0,,,,
P   ,09/04/2022 11:17,0,0,0,0,20.552,0,21.466,0,9.226,0,0,0,,,,
P   ,09/04/2022 11:18,0,0,0,0,20.552,0,21.45,0,9.243,0,0,0,,,,
P   ,09/04/2022 11:19,0,0,0,0,20.552,0,21.45,0,9.294,0,0,0,,,,
P   ,09/04/2022 11:20,0,0,0,0,20.552,0,21.466,0,9.312,0,0,0,,,,
P   ,09/04/2022 11:21,0,0,0,0,20.552,0,21.45,0,9.243,0,0,0,,,,
P   ,09/04/2022 11:22,0,0,0,0,20.552,0,21.433,0,9.312,0,0,0,,,,
P   ,09/04/2022 11:23,0,0,0,0,20.552,0,21.399,0,9.38,0,0,0,,,,
P   ,09/04/2022 11:24,0,0,0,0,20.552,0,21.347,0,9.465,0,0,0,,,,
P   ,09/04/2022 11:25,0,0,0,0,20.54,0,21.313,0,9.566,0,0,0,,,,
P   ,09/04/2022 11:26,0,0,0,0,20.54,0,21.313,0,9.549,0,0,0,,,,
P   ,09/04/2022 11:27,0,0,0,0,20.54,0,21.297,0,9.583,0,0,0,,,,
P   ,09/04/2022 11:28,0,0,0,0,20.54,0,21.28,0,9.702,0,0,0,,,,
P   ,09/04/2022 11:29,0,0,0,0,20.54,0,21.33,0,9.669,0,0,0,,,,
P   ,09/04/2022 11:30,0,0,0,0,20.54,0,21.382,0,9.583,0,0,0,,,,
P   ,09/04/2022 11:31,0,0,0,0,20.552,0,21.416,0,9.447,0,0,0,,,,
P   ,09/04/2022 11:32,0,0,0,0,20.552,0,21.416,0,9.516,0,0,0,,,,
P   ,09/04/2022 11:33,0,0,0,0,20.552,0,21.433,0,9.43,0,0,0,,,,
P   ,09/04/2022 11:34,0,0,0,0,20.552,0,21.466,0,9.465,0,0,0,,,,
P   ,09/04/2022 11:35,0,0,0,0,20.552,0,21.5,0,9.396,0,0,0,,,,
P   ,09/04/2022 11:36,0,0,0,0,20.552,0,21.534,0,9.312,0,0,0,,,,
P   ,09/04/2022 11:37,0,0,0,0,20.552,0,21.517,0,9.26,0,0,0,,,,
P   ,09/04/2022 11:38,0,0,0,0,20.552,0,21.517,0,9.312,0,0,0,,,,
P   ,09/04/2022 11:39,0,0,0,0,20.552,0,21.534,0,9.294,0,0,0,,,,
P   ,09/04/2022 11:40,0,0,0,0,20.552,0,21.517,0,9.329,0,0,0,,,,
P   ,09/04/2022 11:41,0,0,0,0,20.552,0,21.534,0,9.329,0,0,0,,,,
P   ,09/04/2022 11:42,0,0,0,0,20.552,0,21.534,0,9.329,0,0,0,,,,
P   ,09/04/2022 11:43,0,0,0,0,20.552,0,21.552,0,9.294,0,0,0,,,,
P   ,09/04/2022 11:44,0,0,0,0,20.552,0,21.552,0,9.312,0,0,0,,,,
P   ,09/04/2022 11:45,0,0,0,0,20.552,0,21.552,0,9.329,0,0,0,,,,
P   ,09/04/2022 11:46,0,0,0,0,20.552,0,21.569,0,9.277,0,0,0,,,,
P   ,09/04/2022 11:47,0,0,0,0,20.552,0,21.586,0,9.277,0,0,0,,,,
P   ,09/04/2022 11:48,0,0,0,0,20.552,0,21.603,0,9.26,0,0,0,,,,
P   ,09/04/2022 11:49,0,0,0,0,20.552,0,21.603,0,9.26,0,0,0,,,,
P   ,09/04/2022 11:50,0,0,0,0,20.552,0,21.619,0,9.243,0,0,0,,,,
P   ,09/04/2022 11:51,0,0,0,0,20.552,0,21.619,0,9.226,0,0,0,,,,
P   ,09/04/2022 11:52,0,0,0,0,20.552,0,21.619,0,9.226,0,0,0,,,,
P   ,09/04/2022 11:53,0,0,0,0,20.552,0,21.586,0,9.294,0,0,0,,,,
P   ,09/04/2022 11:54,0,0,0,0,20.552,0,21.569,0,9.312,0,0,0,,,,
P   ,09/04/2022 11:55,0,0,0,0,20.552,0,21.534,0,9.43,0,0,0,,,,
P   ,09/04/2022 11:56,0,0,0,0,20.552,0,21.5,0,9.499,0,0,0,,,,
P   ,09/04/2022 11:57,0,0,0,0,20.552,0,21.483,0,9.566,0,0,0,,,,
P   ,09/04/2022 11:58,0,0,0,0,20.552,0,21.45,0,9.566,0,0,0,,,,
P   ,09/04/2022 11:59,0,0,0,0,20.552,0,21.433,0,9.652,0,0,0,,,,
P   ,09/04/2022 12:00,0,0,0,0,20.552,0,21.45,0,9.702,0,0,0,,,,
P   ,09/04/2022 12:01,0,0,0,0,20.552,0,21.483,0,9.686,0,0,0,,,,
P   ,09/04/2022 12:02,0,0,0,0,20.552,0,21.552,0,9.533,0,0,0,,,,
P   ,09/04/2022 12:03,0,0,0,0,20.552,0,21.569,0,9.413,0,0,0,,,,
P   ,09/04/2022 12:04,0,0,0,0,20.552,0,21.619,0,9.396,0,0,0,,,,
P   ,09/04/2022 12:05,0,0,0,0,20.552,0,21.653,0,9.329,0,0,0,,,,
P   ,09/04/2022 12:06,0,0,0,0,20.552,0,21.67,0,9.294,0,0,0,,,,
P   ,09/04/2022 12:07,0,0,0,0,20.552,0,21.67,0,9.277,0,0,0,,,,
P   ,09/04/2022 12:08,0,0,0,0,20.552,0,21.705,0,9.226,0,0,0,,,,
P   ,09/04/2022 12:09,0,0,0,0,20.552,0,21.722,0,9.243,0,0,0,,,,
P   ,09/04/2022 12:10,0,0,0,0,20.552,0,21.739,0,9.21,0,0,0,,,,
P   ,09/04/2022 12:11,0,0,0,0,20.552,0,21.756,0,9.159,0,0,0,,,,
P   ,09/04/2022 12:12,0,0,0,0,20.552,0,21.756,0,9.193,0,0,0,,,,
P   ,09/04/2022 12:13,0,0,0,0,20.552,0,21.756,0,9.21,0,0,0,,,,
P   ,09/04/2022 12:14,0,0,0,0,20.552,0,21.773,0,9.159,0,0,0,,,,
P   ,09/04/2022 12:15,0,0,0,0,20.552,0,21.789,0,9.21,0,0,0,,,,
P   ,09/04/2022 12:16,0,0,0,0,20.552,0,21.789,0,9.141,0,0,0,,,,
P   ,09/04/2022 12:17,0,0,0,0,20.552,0,21.823,0,9.141,0,0,0,,,,
P   ,09/04/2022 12:18,0,0,0,0,20.552,0,21.84,0,9.107,0,0,0,,,,
P   ,09/04/2022 12:19,0,0,0,0,20.563,0,21.875,0,9.073,0,0,0,,,,
P   ,09/04/2022 12:20,0,0,0,0,20.563,0,21.875,0,9.04,0,0,0,,,,
P   ,09/04/2022 12:21,0,0,0,0,20.563,0,21.909,0,9.057,0,0,0,,,,
P   ,09/04/2022 12:22,0,0,0,0,20.563,0,21.926,0,8.971,0,0,0,,,,
P   ,09/04/2022 12:23,0,0,0,0,20.563,0,21.909,0,9.023,0,0,0,,,,
P   ,09/04/2022 12:24,0,0,0,0,20.563,0,21.892,0,9.023,0,0,0,,,,
P   ,09/04/2022 12:25,0,0,0,0,20.563,0,21.892,0,9.04,0,0,0,,,,
P   ,09/04/2022 12:26,0,0,0,0,20.563,0,21.909,0,9.006,0,0,0,,,,
P   ,09/04/2022 12:27,0,0,0,0,20.563,0,21.892,0,9.057,0,0,0,,,,
P   ,09/04/2022 12:28,0,0,0,0,20.563,0,21.875,0,9.073,0,0,0,,,,
P   ,09/04/2022 12:29,0,0,0,0,20.563,0,21.875,0,9.141,0,0,0,,,,
P   ,09/04/2022 12:30,0,0,0,0,20.563,0,21.84,0,9.176,0,0,0,,,,
P   ,09/04/2022 12:31,0,0,0,0,20.563,0,21.789,0,9.26,0,0,0,,,,
P   ,09/04/2022 12:32,0,0,0,0,20.563,0,21.739,0,9.277,0,0,0,,,,
P   ,09/04/2022 12:33,0,0,0,0,20.563,0,21.722,0,9.396,0,0,0,,,,
P   ,09/04/2022 12:34,0,0,0,0,20.563,0,21.67,0,9.516,0,0,0,,,,
P   ,09/04/2022 12:35,0,0,0,0,20.563,0,21.653,0,9.617,0,0,0,,,,
P   ,09/04/2022 12:36,0,0,0,0,20.563,0,21.636,0,9.6,0,0,0,,,,
P   ,09/04/2022 12:37,0,0,0,0,20.563,0,21.619,0,9.652,0,0,0,,,,
P   ,09/04/2022 12:38,0,0,0,0,20.563,0,21.603,0,9.686,0,0,0,,,,
P   ,09/04/2022 12:39,0,0,0,0,20.563,0,21.603,0,9.702,0,0,0,,,,
P   ,09/04/2022 12:40,0,0,0,0,20.563,0,21.653,0,9.635,0,0,0,,,,
P   ,09/04/2022 12:41,0,0,0,0,20.563,0,21.705,0,9.617,0,0,0,,,,
P   ,09/04/2022 12:42,0,0,0,0,20.563,0,21.756,0,9.482,0,0,0,,,,
P   ,09/04/2022 12:43,0,0,0,0,20.563,0,21.789,0,9.43,0,0,0,,,,
P   ,09/04/2022 12:44,0,0,0,0,20.563,0,21.84,0,9.363,0,0,0,,,,
P   ,09/04/2022 12:45,0,0,0,0,20.563,0,21.875,0,9.294,0,0,0,,,,
P   ,09/04/2022 12:46,0,0,0,0,20.563,0,21.926,0,9.243,0,0,0,,,,
P   ,09/04/2022 12:47,0,0,0,0,20.563,0,21.942,0,9.176,0,0,0,,,,
P   ,09/04/2022 12:48,0,0,0,0,20.563,0,21.926,0,9.193,0,0,0,,,,
P   ,09/04/2022 12:49,0,0,0,0,20.575,0,21.926,0,9.176,0,0,0,,,,
P   ,09/04/2022 12:50,0,0,0,0,20.575,0,21.892,0,9.26,0,0,0,,,,
P   ,09/04/2022 12:51,0,0,0,0,20.575,0,21.858,0,9.329,0,0,0,,,,
P   ,09/04/2022 12:52,0,0,0,0,20.575,0,21.806,0,9.413,0,0,0,,,,
P   ,09/04/2022 12:53,0,0,0,0,20.575,0,21.756,0,9.516,0,0,0,,,,
P   ,09/04/2022 12:54,0,0,0,0,20.563,0,21.722,0,9.583,0,0,0,,,,
P   ,09/04/2022 12:55,0,0,0,0,20.575,0,21.705,0,9.652,0,0,0,,,,
P   ,09/04/2022 12:56,0,0,0,0,20.575,0,21.67,0,9.669,0,0,0,,,,
P   ,09/04/2022 12:57,0,0,0,0,20.563,0,21.67,0,9.788,0,0,0,,,,
P   ,09/04/2022 12:58,0,0,0,0,20.563,0,21.687,0,9.753,0,0,0,,,,
P   ,09/04/2022 12:59,0,0,0,0,20.563,0,21.687,0,9.702,0,0,0,,,,
P   ,09/04/2022 13:00,0,0,0,0,20.563,0,21.67,0,9.736,0,0,0,,,,
P   ,09/04/2022 13:01,0,0,0,0,20.563,0,21.67,0,9.753,0,0,0,,,,
P   ,09/04/2022 13:02,0,0,0,0,20.563,0,21.636,0,9.805,0,0,0,,,,
P   ,09/04/2022 13:03,0,0,0,0,20.563,0,21.636,0,9.856,0,0,0,,,,
P   ,09/04/2022 13:04,0,0,0,0,20.563,0,21.636,0,9.839,0,0,0,,,,
P   ,09/04/2022 13:05,0,0,0,0,20.563,0,21.636,0,9.856,0,0,0,,,,
P   ,09/04/2022 13:06,0,0,0,0,20.563,0,21.636,0,9.822,0,0,0,,,,
P   ,09/04/2022 13:07,0,0,0,0,20.575,0,21.653,0,9.941,0,0,0,,,,
P   ,09/04/2022 13:08,0,0,0,0,20.575,0,21.687,0,9.856,0,0,0,,,,
P   ,09/04/2022 13:09,0,0,0,0,20.575,0,21.739,0,9.753,0,0,0,,,,
P   ,09/04/2022 13:10,0,0,0,0,20.575,0,21.789,0,9.635,0,0,0,,,,
P   ,09/04/2022 13:11,0,0,0,0,20.575,0,21.823,0,9.566,0,0,0,,,,
P   ,09/04/2022 13:12,0,0,0,0,20.575,0,21.875,0,9.516,0,0,0,,,,
P   ,09/04/2022 13:13,0,0,0,0,20.575,0,21.875,0,9.43,0,0,0,,,,
P   ,09/04/2022 13:14,0,0,0,0,20.575,0,21.858,0,9.482,0,0,0,,,,
P   ,09/04/2022 13:15,0,0,0,0,20.575,0,21.84,0,9.499,0,0,0,,,,
P   ,09/04/2022 13:16,0,0,0,0,20.575,0,21.823,0,9.516,0,0,0,,,,
P   ,09/04/2022 13:17,0,0,0,0,20.575,0,21.789,0,9.617,0,0,0,,,,
P   ,09/04/2022 13:18,0,0,0,0,20.575,0,21.756,0,9.702,0,0,0,,,,
P   ,09/04/2022 13:19,0,0,0,0,20.563,0,21.756,0,9.669,0,0,0,,,,
P   ,09/04/2022 13:20,0,0,0,0,20.563,0,21.739,0,9.736,0,0,0,,,,
P   ,09/04/2022 13:21,0,0,0,0,20.575,0,21.705,0,9.77,0,0,0,,,,
P   ,09/04/2022 13:22,0,0,0,0,20.575,0,21.705,0,9.805,0,0,0,,,,
P   ,09/04/2022 13:23,0,0,0,0,20.575,0,21.705,0,9.805,0,0,0,,,,
P   ,09/04/2022 13:24,0,0,0,0,20.575,0,21.687,0,9.839,0,0,0,,,,
P   ,09/04/2022 13:25,0,0,0,0,20.575,0,21.687,0,9.856,0,0,0,,,,
P   ,09/04/2022 13:26,0,0,0,0,20.575,0,21.722,0,9.906,0,0,0,,,,
P   ,09/04/2022 13:27,0,0,0,0,20.575,0,21.773,0,9.736,0,0,0,,,,
P   ,09/04/2022 13:28,0,0,0,0,20.575,0,21.806,0,9.669,0,0,0,,,,
P   ,09/04/2022 13:29,0,0,0,0,20.575,0,21.84,0,9.533,0,0,0,,,,
P   ,09/04/2022 13:30,0,0,0,0,20.575,0,21.823,0,9.583,0,0,0,,,,
P   ,09/04/2022 13:31,0,0,0,0,20.575,0,21.823,0,9.652,0,0,0,,,,
P   ,09/04/2022 13:32,0,0,0,0,20.575,0,21.773,0,9.719,0,0,0,,,,
P   ,09/04/2022 13:33,0,0,0,0,20.575,0,21.773,0,9.788,0,0,0,,,,
P   ,09/04/2022 13:34,0,0,0,0,20.575,0,21.773,0,9.77,0,0,0,,,,
P   ,09/04/2022 13:35,0,0,0,0,20.563,0,21.756,0,9.805,0,0,0,,,,
P   ,09/04/2022 13:36,0,0,0,0,20.575,0,21.722,0,9.805,0,0,0,,,,
P   ,09/04/2022 13:37,0,0,0,0,20.575,0,21.722,0,9.839,0,0,0,,,,
P   ,09/04/2022 13:38,0,0,0,0,20.575,0,21.705,0,9.889,0,0,0,,,,
P   ,09/04/2022 13:39,0,0,0,0,20.575,0,21.687,0,9.856,0,0,0,,,,
P   ,09/04/2022 13:40,0,0,0,0,20.575,0,21.687,0,9.872,0,0,0,,,,
P   ,09/04/2022 13:41,0,0,0,0,20.575,0,21.687,0,9.975,0,0,0,,,,
P   ,09/04/2022 13:42,0,0,0,0,20.575,0,21.739,0,9.889,0,0,0,,,,
P   ,09/04/2022 13:43,0,0,0,0,20.575,0,21.773,0,9.788,0,0,0,,,,
P   ,09/04/2022 13:44,0,0,0,0,20.575,0,21.789,0,9.736,0,0,0,,,,
P   ,09/04/2022 13:45,0,0,0,0,20.575,0,21.789,0,9.702,0,0,0,,,,
P   ,09/04/2022 13:46,0,0,0,0,20.575,0,21.789,0,9.753,0,0,0,,,,
P   ,09/04/2022 13:47,0,0,0,0,20.575,0,21.739,0,9.805,0,0,0,,,,
P   ,09/04/2022 13:48,0,0,0,0,20.575,0,21.739,0,9.889,0,0,0,,,,
P   ,09/04/2022 13:49,0,0,0,0,20.575,0,21.705,0,9.872,0,0,0,,,,
P   ,09/04/2022 13:50,0,0,0,0,20.575,0,21.705,0,9.941,0,0,0,,,,
P   ,09/04/2022 13:51,0,0,0,0,20.575,0,21.705,0,9.975,0,0,0,,,,
P   ,09/04/2022 13:52,0,0,0,0,20.575,0,21.739,0,9.923,0,0,0,,,,
P   ,09/04/2022 13:53,0,0,0,0,20.575,0,21.756,0,9.889,0,0,0,,,,
P   ,09/04/2022 13:54,0,0,0,0,20.575,0,21.756,0,9.906,0,0,0,,,,
P   ,09/04/2022 13:55,0,0,0,0,20.575,0,21.756,0,9.923,0,0,0,,,,
P   ,09/04/2022 13:56,0,0,0,0,20.575,0,21.739,0,9.975,0,0,0,,,,
P   ,09/04/2022 13:57,0,0,0,0,20.575,0,21.722,0,9.958,0,0,0,,,,
P   ,09/04/2022 13:58,0,0,0,0,20.563,0,21.722,0,9.923,0,0,0,,,,
P   ,09/04/2022 13:59,0,0,0,0,20.563,0,21.722,0,9.941,0,0,0,,,,
P   ,09/04/2022 14:00,0,0,0,0,20.575,0,21.705,0,9.975,0,0,0,,,,
P   ,09/04/2022 14:01,0,0,0,0,20.575,0,21.687,0,9.992,0,0,0,,,,
P   ,09/04/2022 14:02,0,0,0,0,20.575,0,21.687,0,10.025,0,0,0,,,,
P   ,09/04/2022 14:03,0,0,0,0,20.575,0,21.687,0,9.941,0,0,0,,,,
P   ,09/04/2022 14:04,0,0,0,0,20.575,0,21.67,0,10.042,0,0,0,,,,
P   ,09/04/2022 14:05,0,0,0,0,20.575,0,21.67,0,10.111,0,0,0,,,,
P   ,09/04/2022 14:06,0,0,0,0,20.575,0,21.722,0,9.975,0,0,0,,,,
P   ,09/04/2022 14:07,0,0,0,0,20.575,0,21.773,0,9.923,0,0,0,,,,
P   ,09/04/2022 14:08,0,0,0,0,20.575,0,21.789,0,9.753,0,0,0,,,,
P   ,09/04/2022 14:09,0,0,0,0,20.587,0,21.823,0,9.788,0,0,0,,,,
P   ,09/04/2022 14:10,0,0,0,0,20.575,0,21.823,0,9.736,0,0,0,,,,
P   ,09/04/2022 14:11,0,0,0,0,20.575,0,21.823,0,9.839,0,0,0,,,,
P   ,09/04/2022 14:12,0,0,0,0,20.575,0,21.789,0,9.822,0,0,0,,,,
P   ,09/04/2022 14:13,0,0,0,0,20.575,0,21.739,0,9.923,0,0,0,,,,
P   ,09/04/2022 14:14,0,0,0,0,20.575,0,21.722,0,9.958,0,0,0,,,,
P   ,09/04/2022 14:15,0,0,0,0,20.575,0,21.739,0,10.009,0,0,0,,,,
P   ,09/04/2022 14:16,0,0,0,0,20.575,0,21.756,0,9.958,0,0,0,,,,
P   ,09/04/2022 14:17,0,0,0,0,20.575,0,21.756,0,9.975,0,0,0,,,,
P   ,09/04/2022 14:18,0,0,0,0,20.575,0,21.739,0,9.958,0,0,0,,,,
P   ,09/04/2022 14:19,0,0,0,0,20.575,0,21.739,0,9.992,0,0,0,,,,
P   ,09/04/2022 14:20,0,0,0,0,20.575,0,21.722,0,9.975,0,0,0,,,,
P   ,09/04/2022 14:21,0,0,0,0,20.575,0,21.722,0,9.958,0,0,0,,,,
P   ,09/04/2022 14:22,0,0,0,0,20.563,0,21.705,0,9.958,0,0,0,,,,
P   ,09/04/2022 14:23,0,0,0,0,20.575,0,21.705,0,10.059,0,0,0,,,,
P   ,09/04/2022 14:24,0,0,0,0,20.575,0,21.687,0,10.042,0,0,0,,,,
P   ,09/04/2022 14:25,0,0,0,0,20.575,0,21.687,0,10.042,0,0,0,,,,
P   ,09/04/2022 14:26,0,0,0,0,20.575,0,21.687,0,10.076,0,0,0,,,,
P   ,09/04/2022 14:27,0,0,0,0,20.575,0,21.67,0,10.093,0,0,0,,,,
P   ,09/04/2022 14:28,0,0,0,0,20.587,0,21.687,0,10.128,0,0,0,,,,
P   ,09/04/2022 14:29,0,0,0,0,20.587,0,21.722,0,10.025,0,0,0,,,,
P   ,09/04/2022 14:30,0,0,0,0,20.587,0,21.739,0,9.992,0,0,0,,,,
P   ,09/04/2022 14:31,0,0,0,0,20.587,0,21.756,0,9.872,0,0,0,,,,
P   ,09/04/2022 14:32,0,0,0,0,20.587,0,21.756,0,9.923,0,0,0,,,,
P   ,09/04/2022 14:33,0,0,0,0,20.575,0,21.756,0,9.906,0,0,0,,,,
P   ,09/04/2022 14:34,0,0,0,0,20.575,0,21.756,0,9.975,0,0,0,,,,
P   ,09/04/2022 14:35,0,0,0,0,20.575,0,21.739,0,10.009,0,0,0,,,,
P   ,09/04/2022 14:36,0,0,0,0,20.575,0,21.739,0,9.992,0,0,0,,,,
P   ,09/04/2022 14:37,0,0,0,0,20.575,0,21.739,0,10.009,0,0,0,,,,
P   ,09/04/2022 14:38,0,0,0,0,20.575,0,21.705,0,10.025,0,0,0,,,,
P   ,09/04/2022 14:39,0,0,0,0,20.587,0,21.705,0,10.059,0,0,0,,,,
P   ,09/04/2022 14:40,0,0,0,0,20.587,0,21.687,0,10.111,0,0,0,,,,
P   ,09/04/2022 14:41,0,0,0,0,20.587,0,21.67,0,10.093,0,0,0,,,,
P   ,09/04/2022 14:42,0,0,0,0,20.587,0,21.67,0,10.145,0,0,0,,,,
P   ,09/04/2022 14:43,0,0,0,0,20.587,0,21.722,0,10.145,0,0,0,,,,
P   ,09/04/2022 14:44,0,0,0,0,20.587,0,21.773,0,9.975,0,0,0,,,,
P   ,09/04/2022 14:45,0,0,0,0,20.587,0,21.789,0,9.889,0,0,0,,,,
P   ,09/04/2022 14:46,0,0,0,0,20.587,0,21.806,0,9.872,0,0,0,,,,
P   ,09/04/2022 14:47,0,0,0,0,20.587,0,21.806,0,9.856,0,0,0,,,,
P   ,09/04/2022 14:48,0,0,0,0,20.587,0,21.806,0,9.872,0,0,0,,,,
P   ,09/04/2022 14:49,0,0,0,0,20.587,0,21.789,0,9.975,0,0,0,,,,
P   ,09/04/2022 14:50,0,0,0,0,20.587,0,21.773,0,10.025,0,0,0,,,,
P   ,09/04/2022 14:51,0,0,0,0,20.587,0,21.773,0,9.923,0,0,0,,,,
P   ,09/04/2022 14:52,0,0,0,0,20.587,0,21.773,0,9.975,0,0,0,,,,
P   ,09/04/2022 14:53,0,0,0,0,20.587,0,21.739,0,9.992,0,0,0,,,,
P   ,09/04/2022 14:54,0,0,0,0,20.587,0,21.705,0,10.059,0,0,0,,,,
P   ,09/04/2022 14:55,0,0,0,0,20.587,0,21.705,0,10.076,0,0,0,,,,
P   ,09/04/2022 14:56,0,0,0,0,20.587,0,21.687,0,10.128,0,0,0,,,,
P   ,09/04/2022 14:57,0,0,0,0,20.587,0,21.67,0,10.178,0,0,0,,,,
P   ,09/04/2022 14:58,0,0,0,0,20.587,0,21.687,0,10.178,0,0,0,,,,
P   ,09/04/2022 14:59,0,0,0,0,20.587,0,21.722,0,10.162,0,0,0,,,,
P   ,09/04/2022 15:00,0,0,0,0,20.587,0,21.722,0,10.111,0,0,0,,,,
P   ,09/04/2022 15:01,0,0,0,0,20.587,0,21.722,0,10.093,0,0,0,,,,
P   ,09/04/2022 15:02,0,0,0,0,20.587,0,21.722,0,10.093,0,0,0,,,,
P   ,09/04/2022 15:03,0,0,0,0,20.587,0,21.722,0,10.111,0,0,0,,,,
P   ,09/04/2022 15:04,0,0,0,0,20.575,0,21.705,0,10.145,0,0,0,,,,
P   ,09/04/2022 15:05,0,0,0,0,20.575,0,21.722,0,10.093,0,0,0,,,,
P   ,09/04/2022 15:06,0,0,0,0,20.575,0,21.705,0,10.059,0,0,0,,,,
